readTime,hpwhW_99240,hpwhW_99162,hpwhW_99155,hpwhW_99150,hpwhW_99149,hpwhW_99148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:00:00,0,5.703111,0,0,520.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:01:00,0,5.752698,0,0,520.9208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:02:00,0,5.85873,0,0,521.9457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:03:00,0,5.978039,0,0,521.6456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:04:00,0,5.880352,0,0,522.2299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:05:00,0,5.922973,0,0,521.7211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:06:00,0,5.928791,0,0,522.5016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:07:00,0,5.904516,0,0,523.4768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:08:00,0,5.850195,0,0,523.6752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:09:00,0,5.911604,0,0,525.1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:10:00,0,5.899416,0,0,525.7024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:11:00,0,5.927241,0,0,526.1664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:12:00,0,5.901632,0,0,527.3488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:13:00,0,5.962841,0,0,527.5627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:14:00,0,5.958156,0,0,527.6146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:15:00,0,5.919199,0,0,528.5909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:16:00,0,5.880193,0,0,529.0288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:17:00,0,5.882473,0,0,529.4538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:18:00,0,5.938806,0,0,14.93605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:19:00,0,5.868448,0,0,15.08716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:20:00,0,5.909598,0,0,14.94898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:21:00,0,5.829196,0,0,14.99499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:22:00,0,5.951252,0,0,15.03499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:23:00,0,5.938735,0,0,14.96314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:24:00,0,5.980917,0,0,14.96862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:25:00,0,5.917319,0,0,15.06899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:26:00,0,5.965333,0,0,14.94603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:27:00,0,6.002358,0,0,14.96898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:28:00,0,5.960839,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:29:00,0,5.878124,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:30:00,0,5.952611,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:31:00,0,5.960407,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:32:00,0,5.949052,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:33:00,0,5.939688,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:34:00,0,5.907592,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:35:00,0,5.926761,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:36:00,0,5.898683,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:37:00,0,5.924785,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:38:00,0,5.905341,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:39:00,0,5.955411,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:40:00,0,5.990313,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:41:00,0,5.825186,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:42:00,0,5.761658,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:43:00,0,5.79016,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:44:00,0,5.711648,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:45:00,0,5.709412,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:46:00,0,5.746664,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:47:00,0,5.764791,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:48:00,0,5.797523,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:49:00,0,5.819614,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:50:00,0,5.668062,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:51:00,0,5.635173,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:52:00,0,5.634295,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:53:00,0,5.814591,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:54:00,0,5.781259,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:55:00,0,5.840093,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:56:00,0,5.817204,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:57:00,0,5.799491,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:58:00,0,5.806231,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 04:59:00,0,5.784508,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:00:00,0,5.794919,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:01:00,0,5.707086,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:02:00,0,5.602886,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:03:00,0,5.675464,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:04:00,0,5.654941,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:05:00,0,5.691992,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:06:00,0,5.695433,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:07:00,0,5.725388,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:08:00,0,5.775313,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:09:00,0,5.726158,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:10:00,0,5.693683,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:11:00,0,5.839599,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:12:00,0,5.869458,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:13:00,0,5.883793,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:14:00,0,5.872241,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:15:00,0,5.766671,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:16:00,0,5.887532,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:17:00,0,5.860523,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:18:00,0,5.859542,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:19:00,0,5.840821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:20:00,0,5.868704,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:21:00,0,5.70679,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:22:00,0,5.854824,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:23:00,0,5.701425,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:24:00,0,5.763598,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:25:00,0,5.793533,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:26:00,0,5.794876,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:27:00,0,5.777646,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:28:00,0,5.826803,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:29:00,0,5.782903,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:30:00,0,5.759337,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:31:00,0,5.779307,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:32:00,0,5.764943,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:33:00,0,5.792372,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:34:00,0,5.769322,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:35:00,0,5.831915,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:36:00,0,5.798508,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:37:00,0,5.725686,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:38:00,0,5.605082,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:39:00,0,5.581849,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:40:00,0,5.612922,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:41:00,0,5.639266,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:42:00,0,5.681454,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:43:00,0,5.63586,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:44:00,0,5.61677,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:45:00,0,5.684886,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:46:00,0,5.617305,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:47:00,0,5.776093,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:48:00,0,5.823611,11.61459,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:49:00,0,5.707416,390.8748,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:50:00,0,5.890021,400.6685,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:51:00,0,5.859584,414.5753,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:52:00,0,5.896756,408.4203,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:53:00,0,5.838571,414.9253,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:54:00,0,5.861559,410.1689,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:55:00,0,5.799992,410.326,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:56:00,0,5.894741,410.733,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:57:00,0,5.82568,409.3775,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:58:00,0,5.774327,414.3555,10.95456,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 05:59:00,0,5.841598,416.0518,10.86787,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:00:00,0,5.784385,417.4131,490.434,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:01:00,0,5.759931,417.1739,487.781,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:02:00,0,5.758272,416.3425,481.5296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:03:00,0,5.757517,418.7139,483.2277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:04:00,0,5.743557,419.938,478.3829,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:05:00,0,5.766191,421.3286,475.5762,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:06:00,0,5.675435,420.7142,480.9007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:07:00,0,5.72162,421.3701,481.0598,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:08:00,0,5.735879,423.1094,480.2019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:09:00,0,5.719934,422.3305,478.8971,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:10:00,0,5.711666,423.1707,474.9422,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:11:00,0,5.731908,422.4055,469.3332,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:12:00,0,5.677431,424.3001,462.0475,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:13:00,0,5.887342,424.7883,460.2071,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:14:00,0,5.908527,424.1742,455.6396,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:15:00,0,5.9027,423.8513,456.1712,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:16:00,0,5.898236,424.3844,454.5469,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:17:00,0,5.90745,424.8121,456.9778,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:18:00,0,5.878716,426.1096,457.2278,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:19:00,0,5.877289,426.3507,458.5525,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:20:00,0,5.870703,427.1418,458.7191,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:21:00,0,5.815618,426.5932,459.327,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:22:00,0,5.755776,426.9379,460.5056,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:23:00,0,5.728718,426.9967,460.0056,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:24:00,0,5.803627,428.9043,461.4967,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:25:00,0,5.75966,429.8952,462.1391,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:26:00,0,5.739063,430.577,462.8315,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:27:00,0,5.68201,431.3995,463.2342,11.20929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:28:00,0,5.752708,431.3278,465.1073,424.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:29:00,0,806.8519,433.9871,465.3045,438.7256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:30:00,0,1887.556,432.4457,466.5391,426.8705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:31:00,0,1878.947,432.2516,466.4811,422.6215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:32:00,0,1882.919,433.3395,466.7577,417.8617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:33:00,0,1887.667,433.3003,468.4881,417.0879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:34:00,0,1881.117,433.8885,469.859,425.7462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:35:00,0,1881.573,434.948,470.6683,433.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:36:00,0,1883.936,434.9763,470.5277,433.4697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:37:00,0,1884.648,434.9518,471.6962,438.6208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:38:00,0,1881.319,435.5612,472.6802,442.0721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:39:00,0,1868.251,436.2,474.4359,439.3016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:40:00,0,1878.024,437.2173,473.371,441.7661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:41:00,4322.672,1908.836,437.7594,474.8589,440.1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:42:00,4318.035,1906.208,439.5027,475.9875,442.3577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:43:00,4315.712,1903.408,438.1093,477.1384,440.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:44:00,4318.581,1880.212,440.3232,477.8938,442.2227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:45:00,4323.298,1889.043,438.7392,479.271,441.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:46:00,4311.577,1885.516,440.3929,479.1521,443.4333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:47:00,4301.499,1879.802,441.4919,479.3672,441.3097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:48:00,4336.238,1881.304,440.123,480.067,444.3917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:49:00,4320.389,1882.862,441.1775,480.0006,444.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:50:00,4375.224,1900.266,441.5429,480.1953,443.1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:51:00,4351.263,1895.599,441.5553,480.5732,445.3092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:52:00,4366.14,1905.823,440.9925,481.8788,444.9098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:53:00,4359.03,1889.627,441.6091,483.9913,445.5612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:54:00,4350.605,1903.453,442.2788,484.6997,446.0843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:55:00,4350.614,1903.302,444.5598,485.4127,445.6913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:56:00,4347.708,1886.108,446.9026,485.0341,448.4174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:57:00,4368.808,1886.349,444.6703,485.6628,447.6648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:58:00,4367.843,1898.174,445.9057,486.7043,449.6701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 06:59:00,4375.15,1905.159,444.7567,487.1267,449.3059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:00:00,4331.974,1904.901,445.5056,489.2476,449.7817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:01:00,4366.578,1901.636,446.3495,488.164,444.1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:02:00,4361.45,1896.42,446.5513,489.2072,444.3433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:03:00,4353.859,1898.454,447.5961,489.8332,439.9161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:04:00,4351.472,1897.302,448.0958,491.1799,438.4866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:05:00,4349.319,1893.806,447.9839,491.5039,434.9866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:06:00,4370.024,1914.455,448.8376,491.73,432.4116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:07:00,4370.5,1919.34,449.8193,492.7087,428.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:08:00,4370.65,1911.488,450.0495,492.8911,427.0379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:09:00,4369.934,1916.066,450.458,493.3586,423.6345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:10:00,4361.062,1907.58,451.2501,494.6242,422.1685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:11:00,4357.232,1908.054,450.1044,493.877,425.0569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:12:00,4369.398,1901.289,452.054,495.4818,424.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:13:00,4372.308,1897.501,453.5202,497.4054,427.4996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:14:00,4359.628,1904.844,458.4759,495.4395,425.4265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:15:00,4368.61,1904.524,444.0219,496.9225,427.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:16:00,4374.099,1902.417,435.6624,497.3663,428.6435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:17:00,4370.682,1902.867,427.5413,497.8883,428.8982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:18:00,4354.948,1896.743,419.6039,497.8603,428.2144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:19:00,4362.212,1903.483,416.4016,499.4432,430.7383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:20:00,0,1900.498,413.3316,499.1936,430.0894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:21:00,0,1869.436,412.1982,500.2173,428.8354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:22:00,0,3847.611,409.2616,500.4654,431.1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:23:00,0,3787.207,407.4463,502.0826,431.2981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:24:00,0,3788.071,405.2019,501.5271,431.0431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:25:00,0,3724.634,403.2304,502.3667,434.1938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:26:00,0,3714.771,400.8922,502.9287,432.9327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:27:00,0,3729.077,400.0768,502.3943,435.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:28:00,4423.849,3727.571,398.5934,502.4502,433.9758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:29:00,4376.052,3719.581,396.4475,504.4465,436.0809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:30:00,4376.027,3720.008,394.4404,504.6526,435.6352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:31:00,4375.189,3722.74,393.5656,504.929,437.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:32:00,4418.092,3735.901,393.8201,505.9516,436.0303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:33:00,4396.854,3719.566,391.4133,507.0241,437.874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:34:00,4358.912,3741.841,4654.895,505.7141,436.6052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:35:00,4351.178,3744.053,4593.03,507.32,439.8702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:36:00,4372.198,3756.808,4666.136,507.119,438.6228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:37:00,4339.843,3756.549,4610.164,508.2847,440.621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:38:00,4314.039,3814.889,4626.063,508.9687,440.0428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:39:00,4342.055,3820.184,4578.655,507.9865,441.8353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:40:00,4377.066,3806.052,4640.71,509.8439,440.5505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:41:00,4412.142,3813.368,4673.711,508.6343,442.6942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:42:00,4394.354,3802.265,4647.616,508.5945,443.7657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05oct2011 07:43:00,4419.621,3799.403,4675.184,510.0371,441.4813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
